filename,audio_path,video_path,text,label
sample_03183,data/raw/audio\sample_03183.wav,data/raw/video\sample_03183.mp4,"Awful experience, not worth watching.",0
sample_06792,data/raw/audio\sample_06792.wav,data/raw/video\sample_06792.mp4,"Great film, emotional and powerful.",2
sample_03199,data/raw/audio\sample_03199.wav,data/raw/video\sample_03199.mp4,Mediocre storyline but decent acting.,1
sample_09369,data/raw/audio\sample_09369.wav,data/raw/video\sample_09369.mp4,"This was terrible, I hated every moment.",0
sample_01289,data/raw/audio\sample_01289.wav,data/raw/video\sample_01289.mp4,"It was okay, not great but not bad either.",1
sample_04581,data/raw/audio\sample_04581.wav,data/raw/video\sample_04581.mp4,"Great film, emotional and powerful.",2
sample_06192,data/raw/audio\sample_06192.wav,data/raw/video\sample_06192.mp4,"Absolutely loved it, fantastic experience!",2
sample_08935,data/raw/audio\sample_08935.wav,data/raw/video\sample_08935.mp4,"Awful experience, not worth watching.",0
sample_07149,data/raw/audio\sample_07149.wav,data/raw/video\sample_07149.mp4,"Great film, emotional and powerful.",2
sample_09846,data/raw/audio\sample_09846.wav,data/raw/video\sample_09846.mp4,"Absolutely loved it, fantastic experience!",2
sample_04106,data/raw/audio\sample_04106.wav,data/raw/video\sample_04106.mp4,"An average performance, could be better.",1
sample_04126,data/raw/audio\sample_04126.wav,data/raw/video\sample_04126.mp4,"Awful experience, not worth watching.",0
sample_08300,data/raw/audio\sample_08300.wav,data/raw/video\sample_08300.mp4,"Great film, emotional and powerful.",2
sample_03966,data/raw/audio\sample_03966.wav,data/raw/video\sample_03966.mp4,"It was okay, not great but not bad either.",1
sample_01879,data/raw/audio\sample_01879.wav,data/raw/video\sample_01879.mp4,"Awful experience, not worth watching.",0
sample_08496,data/raw/audio\sample_08496.wav,data/raw/video\sample_08496.mp4,"Absolutely loved it, fantastic experience!",2
sample_09299,data/raw/audio\sample_09299.wav,data/raw/video\sample_09299.mp4,"Absolutely loved it, fantastic experience!",2
sample_06348,data/raw/audio\sample_06348.wav,data/raw/video\sample_06348.mp4,"This was terrible, I hated every moment.",0
sample_03587,data/raw/audio\sample_03587.wav,data/raw/video\sample_03587.mp4,"Great film, emotional and powerful.",2
sample_07372,data/raw/audio\sample_07372.wav,data/raw/video\sample_07372.mp4,"This was terrible, I hated every moment.",0
sample_03865,data/raw/audio\sample_03865.wav,data/raw/video\sample_03865.mp4,"Awful experience, not worth watching.",0
sample_08487,data/raw/audio\sample_08487.wav,data/raw/video\sample_08487.mp4,"Completely disappointed, waste of time.",0
sample_04131,data/raw/audio\sample_04131.wav,data/raw/video\sample_04131.mp4,"An average performance, could be better.",1
sample_01036,data/raw/audio\sample_01036.wav,data/raw/video\sample_01036.mp4,Mediocre storyline but decent acting.,1
sample_00636,data/raw/audio\sample_00636.wav,data/raw/video\sample_00636.mp4,"Completely disappointed, waste of time.",0
sample_06153,data/raw/audio\sample_06153.wav,data/raw/video\sample_06153.mp4,"It was okay, not great but not bad either.",1
sample_04134,data/raw/audio\sample_04134.wav,data/raw/video\sample_04134.mp4,"An average performance, could be better.",1
sample_05338,data/raw/audio\sample_05338.wav,data/raw/video\sample_05338.mp4,"An average performance, could be better.",1
sample_01083,data/raw/audio\sample_01083.wav,data/raw/video\sample_01083.mp4,"Absolutely loved it, fantastic experience!",2
sample_00861,data/raw/audio\sample_00861.wav,data/raw/video\sample_00861.mp4,"It was okay, not great but not bad either.",1
sample_00903,data/raw/audio\sample_00903.wav,data/raw/video\sample_00903.mp4,"Absolutely loved it, fantastic experience!",2
sample_00191,data/raw/audio\sample_00191.wav,data/raw/video\sample_00191.mp4,"Great film, emotional and powerful.",2
sample_00109,data/raw/audio\sample_00109.wav,data/raw/video\sample_00109.mp4,"Completely disappointed, waste of time.",0
sample_04455,data/raw/audio\sample_04455.wav,data/raw/video\sample_04455.mp4,"This was terrible, I hated every moment.",0
sample_01942,data/raw/audio\sample_01942.wav,data/raw/video\sample_01942.mp4,"Absolutely loved it, fantastic experience!",2
sample_05856,data/raw/audio\sample_05856.wav,data/raw/video\sample_05856.mp4,"An average performance, could be better.",1
sample_04331,data/raw/audio\sample_04331.wav,data/raw/video\sample_04331.mp4,"An average performance, could be better.",1
sample_08541,data/raw/audio\sample_08541.wav,data/raw/video\sample_08541.mp4,"An average performance, could be better.",1
sample_02040,data/raw/audio\sample_02040.wav,data/raw/video\sample_02040.mp4,"Completely disappointed, waste of time.",0
sample_07331,data/raw/audio\sample_07331.wav,data/raw/video\sample_07331.mp4,"Great film, emotional and powerful.",2
sample_07317,data/raw/audio\sample_07317.wav,data/raw/video\sample_07317.mp4,Mediocre storyline but decent acting.,1
sample_07779,data/raw/audio\sample_07779.wav,data/raw/video\sample_07779.mp4,"An average performance, could be better.",1
sample_04659,data/raw/audio\sample_04659.wav,data/raw/video\sample_04659.mp4,"Absolutely loved it, fantastic experience!",2
sample_07313,data/raw/audio\sample_07313.wav,data/raw/video\sample_07313.mp4,"Awful experience, not worth watching.",0
sample_02775,data/raw/audio\sample_02775.wav,data/raw/video\sample_02775.mp4,"It was okay, not great but not bad either.",1
sample_04145,data/raw/audio\sample_04145.wav,data/raw/video\sample_04145.mp4,"This was terrible, I hated every moment.",0
sample_02323,data/raw/audio\sample_02323.wav,data/raw/video\sample_02323.mp4,"An average performance, could be better.",1
sample_00762,data/raw/audio\sample_00762.wav,data/raw/video\sample_00762.mp4,"Absolutely loved it, fantastic experience!",2
sample_02617,data/raw/audio\sample_02617.wav,data/raw/video\sample_02617.mp4,Mediocre storyline but decent acting.,1
sample_02411,data/raw/audio\sample_02411.wav,data/raw/video\sample_02411.mp4,"It was okay, not great but not bad either.",1
sample_01094,data/raw/audio\sample_01094.wav,data/raw/video\sample_01094.mp4,"Completely disappointed, waste of time.",0
sample_06173,data/raw/audio\sample_06173.wav,data/raw/video\sample_06173.mp4,"Awful experience, not worth watching.",0
sample_07048,data/raw/audio\sample_07048.wav,data/raw/video\sample_07048.mp4,"This was terrible, I hated every moment.",0
sample_09272,data/raw/audio\sample_09272.wav,data/raw/video\sample_09272.mp4,"It was okay, not great but not bad either.",1
sample_03135,data/raw/audio\sample_03135.wav,data/raw/video\sample_03135.mp4,"This was terrible, I hated every moment.",0
sample_07787,data/raw/audio\sample_07787.wav,data/raw/video\sample_07787.mp4,"Absolutely loved it, fantastic experience!",2
sample_05040,data/raw/audio\sample_05040.wav,data/raw/video\sample_05040.mp4,"An average performance, could be better.",1
sample_03805,data/raw/audio\sample_03805.wav,data/raw/video\sample_03805.mp4,"Awful experience, not worth watching.",0
sample_00884,data/raw/audio\sample_00884.wav,data/raw/video\sample_00884.mp4,"Absolutely loved it, fantastic experience!",2
sample_02654,data/raw/audio\sample_02654.wav,data/raw/video\sample_02654.mp4,"Absolutely loved it, fantastic experience!",2
sample_05921,data/raw/audio\sample_05921.wav,data/raw/video\sample_05921.mp4,"An average performance, could be better.",1
sample_06187,data/raw/audio\sample_06187.wav,data/raw/video\sample_06187.mp4,"Absolutely loved it, fantastic experience!",2
sample_08085,data/raw/audio\sample_08085.wav,data/raw/video\sample_08085.mp4,"Great film, emotional and powerful.",2
sample_06742,data/raw/audio\sample_06742.wav,data/raw/video\sample_06742.mp4,"It was okay, not great but not bad either.",1
sample_07626,data/raw/audio\sample_07626.wav,data/raw/video\sample_07626.mp4,"Absolutely loved it, fantastic experience!",2
sample_05680,data/raw/audio\sample_05680.wav,data/raw/video\sample_05680.mp4,"This was terrible, I hated every moment.",0
sample_07007,data/raw/audio\sample_07007.wav,data/raw/video\sample_07007.mp4,"Absolutely loved it, fantastic experience!",2
sample_09686,data/raw/audio\sample_09686.wav,data/raw/video\sample_09686.mp4,"It was okay, not great but not bad either.",1
sample_02202,data/raw/audio\sample_02202.wav,data/raw/video\sample_02202.mp4,"Absolutely loved it, fantastic experience!",2
sample_06107,data/raw/audio\sample_06107.wav,data/raw/video\sample_06107.mp4,"Completely disappointed, waste of time.",0
sample_06417,data/raw/audio\sample_06417.wav,data/raw/video\sample_06417.mp4,"Great film, emotional and powerful.",2
sample_01262,data/raw/audio\sample_01262.wav,data/raw/video\sample_01262.mp4,"Great film, emotional and powerful.",2
sample_08379,data/raw/audio\sample_08379.wav,data/raw/video\sample_08379.mp4,"An average performance, could be better.",1
sample_00975,data/raw/audio\sample_00975.wav,data/raw/video\sample_00975.mp4,"Completely disappointed, waste of time.",0
sample_05831,data/raw/audio\sample_05831.wav,data/raw/video\sample_05831.mp4,"Wonderful, exceeded all expectations!",2
sample_04925,data/raw/audio\sample_04925.wav,data/raw/video\sample_04925.mp4,"Absolutely loved it, fantastic experience!",2
sample_00941,data/raw/audio\sample_00941.wav,data/raw/video\sample_00941.mp4,"Completely disappointed, waste of time.",0
sample_04723,data/raw/audio\sample_04723.wav,data/raw/video\sample_04723.mp4,"Wonderful, exceeded all expectations!",2
sample_02387,data/raw/audio\sample_02387.wav,data/raw/video\sample_02387.mp4,"This was terrible, I hated every moment.",0
sample_09728,data/raw/audio\sample_09728.wav,data/raw/video\sample_09728.mp4,"Great film, emotional and powerful.",2
sample_05021,data/raw/audio\sample_05021.wav,data/raw/video\sample_05021.mp4,"Wonderful, exceeded all expectations!",2
sample_04391,data/raw/audio\sample_04391.wav,data/raw/video\sample_04391.mp4,"It was okay, not great but not bad either.",1
sample_05148,data/raw/audio\sample_05148.wav,data/raw/video\sample_05148.mp4,"It was okay, not great but not bad either.",1
sample_03221,data/raw/audio\sample_03221.wav,data/raw/video\sample_03221.mp4,"Absolutely loved it, fantastic experience!",2
sample_03882,data/raw/audio\sample_03882.wav,data/raw/video\sample_03882.mp4,"An average performance, could be better.",1
sample_09438,data/raw/audio\sample_09438.wav,data/raw/video\sample_09438.mp4,"Awful experience, not worth watching.",0
sample_06624,data/raw/audio\sample_06624.wav,data/raw/video\sample_06624.mp4,Mediocre storyline but decent acting.,1
sample_05918,data/raw/audio\sample_05918.wav,data/raw/video\sample_05918.mp4,"This was terrible, I hated every moment.",0
sample_02789,data/raw/audio\sample_02789.wav,data/raw/video\sample_02789.mp4,"This was terrible, I hated every moment.",0
sample_00944,data/raw/audio\sample_00944.wav,data/raw/video\sample_00944.mp4,"Wonderful, exceeded all expectations!",2
sample_08908,data/raw/audio\sample_08908.wav,data/raw/video\sample_08908.mp4,Mediocre storyline but decent acting.,1
sample_01857,data/raw/audio\sample_01857.wav,data/raw/video\sample_01857.mp4,Mediocre storyline but decent acting.,1
sample_09080,data/raw/audio\sample_09080.wav,data/raw/video\sample_09080.mp4,"Great film, emotional and powerful.",2
sample_04108,data/raw/audio\sample_04108.wav,data/raw/video\sample_04108.mp4,"Wonderful, exceeded all expectations!",2
sample_08513,data/raw/audio\sample_08513.wav,data/raw/video\sample_08513.mp4,"Great film, emotional and powerful.",2
sample_03255,data/raw/audio\sample_03255.wav,data/raw/video\sample_03255.mp4,"An average performance, could be better.",1
sample_02690,data/raw/audio\sample_02690.wav,data/raw/video\sample_02690.mp4,"Great film, emotional and powerful.",2
sample_09512,data/raw/audio\sample_09512.wav,data/raw/video\sample_09512.mp4,"It was okay, not great but not bad either.",1
sample_06961,data/raw/audio\sample_06961.wav,data/raw/video\sample_06961.mp4,"Great film, emotional and powerful.",2
sample_01319,data/raw/audio\sample_01319.wav,data/raw/video\sample_01319.mp4,"Awful experience, not worth watching.",0
sample_08882,data/raw/audio\sample_08882.wav,data/raw/video\sample_08882.mp4,"This was terrible, I hated every moment.",0
sample_09880,data/raw/audio\sample_09880.wav,data/raw/video\sample_09880.mp4,"It was okay, not great but not bad either.",1
sample_05162,data/raw/audio\sample_05162.wav,data/raw/video\sample_05162.mp4,"Wonderful, exceeded all expectations!",2
sample_05829,data/raw/audio\sample_05829.wav,data/raw/video\sample_05829.mp4,"Wonderful, exceeded all expectations!",2
sample_07953,data/raw/audio\sample_07953.wav,data/raw/video\sample_07953.mp4,"It was okay, not great but not bad either.",1
sample_05958,data/raw/audio\sample_05958.wav,data/raw/video\sample_05958.mp4,"Completely disappointed, waste of time.",0
sample_09271,data/raw/audio\sample_09271.wav,data/raw/video\sample_09271.mp4,"Absolutely loved it, fantastic experience!",2
sample_03475,data/raw/audio\sample_03475.wav,data/raw/video\sample_03475.mp4,"Wonderful, exceeded all expectations!",2
sample_03505,data/raw/audio\sample_03505.wav,data/raw/video\sample_03505.mp4,"An average performance, could be better.",1
sample_04749,data/raw/audio\sample_04749.wav,data/raw/video\sample_04749.mp4,"It was okay, not great but not bad either.",1
sample_02477,data/raw/audio\sample_02477.wav,data/raw/video\sample_02477.mp4,"Wonderful, exceeded all expectations!",2
sample_09490,data/raw/audio\sample_09490.wav,data/raw/video\sample_09490.mp4,"Absolutely loved it, fantastic experience!",2
sample_06615,data/raw/audio\sample_06615.wav,data/raw/video\sample_06615.mp4,Mediocre storyline but decent acting.,1
sample_07413,data/raw/audio\sample_07413.wav,data/raw/video\sample_07413.mp4,"Absolutely loved it, fantastic experience!",2
sample_07586,data/raw/audio\sample_07586.wav,data/raw/video\sample_07586.mp4,Mediocre storyline but decent acting.,1
sample_05344,data/raw/audio\sample_05344.wav,data/raw/video\sample_05344.mp4,"This was terrible, I hated every moment.",0
sample_09863,data/raw/audio\sample_09863.wav,data/raw/video\sample_09863.mp4,"This was terrible, I hated every moment.",0
sample_07111,data/raw/audio\sample_07111.wav,data/raw/video\sample_07111.mp4,Mediocre storyline but decent acting.,1
sample_01874,data/raw/audio\sample_01874.wav,data/raw/video\sample_01874.mp4,"An average performance, could be better.",1
sample_08516,data/raw/audio\sample_08516.wav,data/raw/video\sample_08516.mp4,"Awful experience, not worth watching.",0
sample_05270,data/raw/audio\sample_05270.wav,data/raw/video\sample_05270.mp4,"Completely disappointed, waste of time.",0
sample_05096,data/raw/audio\sample_05096.wav,data/raw/video\sample_05096.mp4,Mediocre storyline but decent acting.,1
sample_02904,data/raw/audio\sample_02904.wav,data/raw/video\sample_02904.mp4,"An average performance, could be better.",1
sample_00570,data/raw/audio\sample_00570.wav,data/raw/video\sample_00570.mp4,"Wonderful, exceeded all expectations!",2
sample_01448,data/raw/audio\sample_01448.wav,data/raw/video\sample_01448.mp4,"Great film, emotional and powerful.",2
sample_05964,data/raw/audio\sample_05964.wav,data/raw/video\sample_05964.mp4,"An average performance, could be better.",1
sample_06242,data/raw/audio\sample_06242.wav,data/raw/video\sample_06242.mp4,"Completely disappointed, waste of time.",0
sample_06347,data/raw/audio\sample_06347.wav,data/raw/video\sample_06347.mp4,"An average performance, could be better.",1
sample_07874,data/raw/audio\sample_07874.wav,data/raw/video\sample_07874.mp4,"Wonderful, exceeded all expectations!",2
